Stock item code,Stock item name,Product group,Tax code,Stock item description,Manufacturer's name,Manufacturer's part number,Commodity code,Net mass,Stock take days,Allow Sales order,Asset of stock - account number,Asset of stock - cost centre,Asset of stock - department,Revenue - account number,Revenue - cost centre,Revenue - department,Accrued receipts - account number,Accrued receipts - cost centre,Accrued receipts - department,Issues - account number,Issues - cost centre,Issues - department,Supplier,Supplier lead time,Supplier lead time unit,Supplier minimum quantity,Supplier usual order quantity,Supplier part number,Alternative item,Alternative item name,Memo,Barcode,AnalysisName\1,AnalysisValue\1,AnalysisName\2,AnalysisValue\2,AnalysisName\3,AnalysisValue\3,AnalysisName\4,AnalysisValue\4,AnalysisName\5,AnalysisValue\5,AnalysisName\6,AnalysisValue\6,AnalysisName\7,AnalysisValue\7,AnalysisName\8,AnalysisValue\8,AnalysisName\9,AnalysisValue\9,AnalysisName\10,AnalysisValue\10,AnalysisName\11,AnalysisValue\11,AnalysisName\12,AnalysisValue\12,AnalysisName\13,AnalysisValue\13,AnalysisName\14,AnalysisValue\14,AnalysisName\15,AnalysisValue\15,AnalysisName\16,AnalysisValue\16,AnalysisName\17,AnalysisValue\17,AnalysisName\18,AnalysisValue\18,AnalysisName\19,AnalysisValue\19,AnalysisName\20,AnalysisValue\20
RAW-RSA-0007,RSA - 50x50x5mm - S275,RM-EX,1,RSA - 50x50x5mm - S275,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0008,RSA - 200x150x15mm - S275,RM-EX,1,RSA - 200x150x15mm - S275,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0009,RSA - 80x80x10mm - S275,RM-EX,1,RSA - 80x80x10mm - S275,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0010,RSA - 30x30x5mm - S275,RM-EX,1,RSA - 30x30x5mm - S275,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0011,RSA - 76.2x76.2x6.35mm - Aluminium,RM-EX,1,RSA - 76.2x76.2x6.35mm - Aluminium,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0012,RSA - 101.6x101.6x9.53mm - Aluminium,RM-EX,1,RSA - 101.6x101.6x9.53mm - Aluminium,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0013,RSA - 100x100x10mm - SS316,RM-EX,1,RSA - 100x100x10mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0014,RSA - 50x50x5mm - SS304,RM-EX,1,RSA - 50x50x5mm - SS304,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0015,RSA - 50x30x5mm - SS304,RM-EX,1,RSA - 50x30x5mm - SS304,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0016,RSA - 30x30x3mm - Aluminium,RM-EX,1,RSA - 30x30x3mm - Aluminium,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0017,RSA - 101.6x101.6x6.35mm - Aluminium,RM-EX,1,RSA - 101.6x101.6x6.35mm - Aluminium,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0018,RSA - 40x40x6mm - SS316,RM-EX,1,RSA - 40x40x6mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0019,RSA - 75x50x8mm - S275,RM-EX,1,RSA - 75x50x8mm - S275,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSA-0020,RSA - 80x60x8mm - S275,RM-EX,1,RSA - 80x60x8mm - S275,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSC-0001,RSC - 50x25x3.86mm - S275,RM-EX,1,RSC - 50x25x3.86mm - S275,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSC-0002,RSC - 76x38x6.7mm - S275,RM-EX,1,RSC - 76x38x6.7mm - S275,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSC-0002,RSC - 76x38x6.7mm - S355,RM-EX,1,RSC - 76x38x6.7mm - S355,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSC-0003,"1"" OD X 1.5mm WALL - S/S 316",RM-EX,1,"1"" OD X 1.5mm WALL - S/S 316",,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSC-0004,RSC - 80x40x5mm - SS316,RM-EX,1,RSC - 80x40x5mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-RSC-0005,RSC - 50x25x3.86mm - SS316,RM-EX,1,RSC - 50x25x3.86mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SB-0001,SB - 15mm - SS304,RM-EX,1,SB - 15mm - SS304,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SB-0002,"SB - 5/8"" - Aluminium",RM-EX,1,"SB - 5/8"" - Aluminium",,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SB-0003,SB - 8mm - S235,RM-EX,1,SB - 8mm - S235,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SB-0004,SB - 8mm - SS316,RM-EX,1,SB - 8mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SB-0005,SB - 10mm - SS316,RM-EX,1,SB - 10mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SFP-0001,P Frame - 3mm - S275 Zintec,RM-EX,1,P Frame - 3mm - S275 Zintec,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SFP-0002,P Frame Closer - 3mm - S275 Zintec,RM-EX,1,P Frame Closer - 3mm - S275 Zintec,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SFP-0003,P Frame (Light Weight Blast Door) - 3mm - S275 Zintec,RM-EX,1,P Frame (Light Weight Blast Door) - 3mm - S275 Zintec,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SFP-0004,Tube Protector - Security Doors - 5mm S/S 304,RM-EX,1,Tube Protector - Security Doors - 5mm S/S 304,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0001,SHS - 50x50x3mm - S235,RM-EX,1,SHS - 50x50x3mm - S235,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0002,"SHS - 2x2x1/4"" - Aluminium",RM-EX,1,"SHS - 2x2x1/4"" - Aluminium",,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0003,SHS - 60x60x6mm - S355,RM-EX,1,SHS - 60x60x6mm - S355,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0004,SHS - 70x70x5mm - S355,RM-EX,1,SHS - 70x70x5mm - S355,,,,,30,1,13102,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0005,SHS - 100x100x5mm - S355,RM-EX,1,SHS - 100x100x5mm - S355,,,,,30,1,13102,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0006,"SHS - 4x4x1/4"" - Aluminium",RM-EX,1,"SHS - 4x4x1/4"" - Aluminium",,,,,30,1,13102,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0007,SHS - 120x120x5mm - S355,RM-EX,1,SHS - 120x120x5mm - S355,,,,,30,1,13102,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0008,SHS - 100x100x10mm - S355,RM-EX,1,SHS - 100x100x10mm - S355,,,,,30,1,13102,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0009,SHS - 50x50x3mm - SS316,RM-EX,1,SHS - 50x50x3mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0010,SHS - 44.45x44.45x3.25mm - Aluminium,RM-EX,1,SHS - 44.45x44.45x3.25mm - Aluminium,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0011,SHS - 90x90x3mm - S235,RM-EX,1,SHS - 90x90x3mm - S235,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0012,SHS - 100x100x5mm - SS316,RM-EX,1,SHS - 100x100x5mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0013,SHS - 80x80x8mm - S355,RM-EX,1,SHS - 80x80x8mm - S355,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0014,SHS - 100x100x6mm - SS316,RM-EX,1,SHS - 100x100x6mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0015,SHS - 50x50x3mm - SS316,RM-EX,1,SHS - 50x50x3mm - SS316,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0016,SHS - 50x50x5mm - S235,RM-EX,1,SHS - 50x50x5mm - S235,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0017,SHS - 150x150x8mm - S355,RM-EX,1,SHS - 150x150x8mm - S355,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0018,SHS - 20x20x2mm - S235,RM-EX,1,SHS - 20x20x2mm - S235,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0019,SHS - 100x100x8mm - S355,RM-EX,1,SHS - 100x100x8mm - S355,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0020,SHS - 40x40x3mm - S235,RM-EX,1,SHS - 40x40x3mm - S235,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SHS-0021,SHS - 80x80x3mm - S235,RM-EX,1,SHS - 80x80x3mm - S235,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-UC-0001,203UC46 - S355,RM-EX,1,203UC46 - S355,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-UC-0002,RSJ - 102x44x7mm - S355,RM-EX,1,RSJ - 102x44x7mm - S355,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-UC-0003,152UC23 - S355,RM-EX,1,152UC23 - S355,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SSFGW-90CORNER-0001,90deg Corner Post for SSFGW-0001,RM-EX,1,90deg Corner Post for SSFGW-0001,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SSFGW-90-DEGREES-SL-ENDPOST-A-0001,90deg Glazing to Stop Log Corner Post for SSFGW-0001,RM-EX,1,90deg Glazing to Stop Log Corner Post for SSFGW-0001,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SSFGW-ENDPOST-A-0001,Fixed End Post A  for SSFGW-0001,RM-EX,1,Fixed End Post A  for SSFGW-0001,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SSFGW-ENDPOST-B-0001,Removable End Post B  for SSFGW-0001,RM-EX,1,Removable End Post B  for SSFGW-0001,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SSFGW-MIDPOST-0001,Mid Post  for SSFGW-0001,RM-EX,1,Mid Post  for SSFGW-0001,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
