Stock item code,Stock item name,Product group,Tax code,Stock item description,Manufacturer's name,Manufacturer's part number,Commodity code,Net mass,Stock take days,Allow Sales order,Asset of stock - account number,Asset of stock - cost centre,Asset of stock - department,Revenue - account number,Revenue - cost centre,Revenue - department,Accrued receipts - account number,Accrued receipts - cost centre,Accrued receipts - department,Issues - account number,Issues - cost centre,Issues - department,Supplier,Supplier lead time,Supplier lead time unit,Supplier minimum quantity,Supplier usual order quantity,Supplier part number,Alternative item,Alternative item name,Memo,Barcode,AnalysisName\1,AnalysisValue\1,AnalysisName\2,AnalysisValue\2,AnalysisName\3,AnalysisValue\3,AnalysisName\4,AnalysisValue\4,AnalysisName\5,AnalysisValue\5,AnalysisName\6,AnalysisValue\6,AnalysisName\7,AnalysisValue\7,AnalysisName\8,AnalysisValue\8,AnalysisName\9,AnalysisValue\9,AnalysisName\10,AnalysisValue\10,AnalysisName\11,AnalysisValue\11,AnalysisName\12,AnalysisValue\12,AnalysisName\13,AnalysisValue\13,AnalysisName\14,AnalysisValue\14,AnalysisName\15,AnalysisValue\15,AnalysisName\16,AnalysisValue\16,AnalysisName\17,AnalysisValue\17,AnalysisName\18,AnalysisValue\18,AnalysisName\19,AnalysisValue\19,AnalysisName\20,AnalysisValue\20
FG-0065-MP,Double Gate Nut Core - 52 OD x 50mm,RM-MP,1,Double Gate Nut Core - 52 OD x 50mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0066-FP,Double Gate Latch Cover - 2mm,RM-LP,1,Double Gate Latch Cover - 2mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0067-FP,Double Gate Latch Cover Locking Angle - 3mm,RM-LP,1,Double Gate Latch Cover Locking Angle - 3mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0068-FP,Double Gate Latch Cover Locking Lug - 5mm,RM-LP,1,Double Gate Latch Cover Locking Lug - 5mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0069-MP,Pedestrian Gate External Handle,RM-MP,1,Pedestrian Gate External Handle,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Handle,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0070-MP,Pedestrian Gate Latch Collar,RM-MP,1,Pedestrian Gate Latch Collar,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0071-MP,Pedestrian Gate Latch Nylon Bush,RM-MP,1,Pedestrian Gate Latch Nylon Bush,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0072-MP,Pedestrian Gate Latch Housing,RM-MP,1,Pedestrian Gate Latch Housing,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0073-MP,Pedestrian Gate Latch Drive Block,RM-MP,1,Pedestrian Gate Latch Drive Block,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0074-MP,Pedestrian Gate Internal Handle,RM-MP,1,Pedestrian Gate Internal Handle,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0075-FP,Pedestrian Gate Latch Wedge - 10mm,RM-LP,1,Pedestrian Gate Latch Wedge - 10mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0076-FP,Pedestrian Gate Latch Wedge Cover - 3mm,RM-LP,1,Pedestrian Gate Latch Wedge Cover - 3mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0077-FP,Pedestrian Gate Handle Locking Lug - 10mm,RM-LP,1,Pedestrian Gate Handle Locking Lug - 10mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0078-FP,Pedestrian Gate Leaf Locking Lug - 10mm,RM-LP,1,Pedestrian Gate Leaf Locking Lug - 10mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0079-FP,Pedestrian Gate Latch Drive Stop Tab - 5mm,RM-LP,1,Pedestrian Gate Latch Drive Stop Tab - 5mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0080-FP,Pedestrian Gate Latch Housing Stop Tab - 5mm,RM-LP,1,Pedestrian Gate Latch Housing Stop Tab - 5mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0102-FP,M20 Lifting Eye Plate - 80x80 - 15mm,RM-LP,1,M20 Lifting Eye Plate - 80x80 - 15mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,Stainless Steel,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0103-FP,M20 Lifting Eye Plate - 50x50 - 15mm,RM-LP,1,M20 Lifting Eye Plate - 50x50 - 15mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,Stainless Steel,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0104-FP,Earthing Tab - 50x50 - 10mm,RM-LP,1,Earthing Tab - 50x50 - 10mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,Stainless Steel,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0105-FP,Ped Gate Transport Bar Tab - 8mm,RM-LP,1,Ped Gate Transport Bar Tab - 8mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0106-FP,Anchor Plate - 80x80 - 10mm,RM-LP,1,Anchor Plate - 80x80 - 10mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0108-FP,UC Support Plate - 10 mm,RM-LP,1,UC Support Plate - 10 mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0109-FP,Threshold Support Plate - 10 mm,RM-LP,1,Threshold Support Plate - 10 mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0112-FP,Seal Channel Capping Plate - 76x38 - 5mm,RM-LP,1,Seal Channel Capping Plate - 76x38 - 5mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0115-FP,Double Gate Threshold Centre Stop - 20mm,RM-LP,1,Double Gate Threshold Centre Stop - 20mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0129-FP,Single Gate Face Fixed Pivot Bracket Fixing Plate - 10mm,RM-LP,1,Single Gate Face Fixed Pivot Bracket Fixing Plate - 10mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0130-MP,Single Gate Spindle - 25 OD x 250mm Shaft,RM-MP,1,Single Gate Spindle - 25 OD x 250mm Shaft,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0135-FP,Face Fixed Receiver Plate - 10mm,RM-LP,1,Face Fixed Receiver Plate - 10mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0136-FP,Single Gate Cradle Plate (SS316) - 15mm,RM-LP,1,Single Gate Cradle Plate (SS316) - 15mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,Stainless Steel,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0139-FP,Single Gate Face Fixed Mechanism Cover Plate - 5mm,RM-LP,1,Single Gate Face Fixed Mechanism Cover Plate - 5mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
FG-0140-FP,Single Gate Face Fixed Mechanism Cover Cap - 2mm,RM-LP,1,Single Gate Face Fixed Mechanism Cover Cap - 2mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Plate,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PFG-0001,Pedestrian Flood Gate,FG-FG,1,Pedestrian Flood Gate,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Flood Gate,Item Set Type,Single,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PFGEXC3-0001,Pedestrian Flood Gate - EXC3,FG-FG,1,Pedestrian Flood Gate - EXC3,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Flood Gate,Item Set Type,Single,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FG-0002,70mm Gate Hinge Oilite Bush - 32 OD x 25 ID x 30mm,RM-PP,1,70mm Gate Hinge Oilite Bush - 32 OD x 25 ID x 30mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Hinge Oilite Bush,Item Set Type,,Product Operation Type,,Material Composition,Oilite,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FG-0003,100mm Gate Hinge Oilite Bush - 41 OD x 35 ID x 35mm,RM-PP,1,100mm Gate Hinge Oilite Bush - 41 OD x 35 ID x 35mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Hinge Oilite Bush,Item Set Type,,Product Operation Type,,Material Composition,Oilite,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FG-0005,Flanged Oilite Bearing - 39x3.5 Flange x 30 OD x 25 ID x 32mm,RM-PP,1,Flanged Oilite Bearing - 39x3.5 Flange x 30 OD x 25 ID x 32mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Oilite Bearing,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FG-0006,Flanged Oilite Bush - 46x4.0 Flange x 38 OD x 33 ID x 32mm,RM-PP,1,Flanged Oilite Bush - 46x4.0 Flange x 38 OD x 33 ID x 32mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FG-0012,Pull Handle - 19 OD x 300mm,RM-PP,1,Pull Handle - 19 OD x 300mm,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Handle,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FG-0013,M8 Eyelet,RM-PP,1,M8 Eyelet,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Eyelet,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SEAL-0001,62x27 Closed Cell EPDM with 2mm Neoprene Skin,RM-EX,1,62x27 Closed Cell EPDM with 2mm Neoprene Skin,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Seal,Item Set Type,,Product Operation Type,,Material Composition,EPDM,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SEAL-0002,62x47 Closed Cell EPDM with 2mm Neoprene Skin,RM-EX,1,62x47 Closed Cell EPDM with 2mm Neoprene Skin,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Seal,Item Set Type,,Product Operation Type,,Material Composition,EPDM,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SEAL-0003,62x65x48 Closed Cell EPDM with 2mm Neoprene Skin,RM-EX,1,62x65x48 Closed Cell EPDM with 2mm Neoprene Skin,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
RAW-SEAL-0026,"RS PRO Black EPDM Edge Protection, 10m - RS Stock No.: 619-1736",RM-EX,1,"RS PRO Black EPDM Edge Protection, 10m - RS Stock No.: 619-1736",,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0001,100mm Single Flood Gate Hinge,SUB-AS,1,100mm Single Flood Gate Hinge,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Hinge,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0002,100mm Single Flood Gate Hinge to Jamb,SUB-AS,1,100mm Single Flood Gate Hinge to Jamb,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Hinge,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0003,100mm Single Flood Gate Hinge to Leaf,SUB-AS,1,100mm Single Flood Gate Hinge to Leaf,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Hinge,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0004,100mm Single Gate Locking Mechanism,SUB-AS,1,100mm Single Gate Locking Mechanism,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Lock,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0005,100mm Single Gate Pivot Block (Locking Mechanism),SUB-AS,1,100mm Single Gate Pivot Block (Locking Mechanism),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Lock,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0006,100mm Single Gate Nut (Locking Mechanism),SUB-AS,1,100mm Single Gate Nut (Locking Mechanism),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Lock,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0007,100mm Single Gate Pivot Bracket (Locking Mechanism),SUB-AS,1,100mm Single Gate Pivot Bracket (Locking Mechanism),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Lock,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0008,100mm Single Gate Face Fixed Lock Mechanism,SUB-AS,1,100mm Single Gate Face Fixed Lock Mechanism,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Lock,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0009,100mm Single Gate Face Fixed Pivot Bracket,SUB-AS,1,100mm Single Gate Face Fixed Pivot Bracket,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Lock,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0010,100mm Single Gate Face Fixed Receiver,SUB-AS,1,100mm Single Gate Face Fixed Receiver,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Lock,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0011,100mm Single Gate Locking Mechanism Cover,SUB-AS,1,100mm Single Gate Locking Mechanism Cover,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Lock,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0012,70mm Pedestrian Flood Gate Hinge,SUB-AS,1,70mm Pedestrian Flood Gate Hinge,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Hinge,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0013,70mm Pedestrian Flood Gate Hinge to Jamb,SUB-AS,1,70mm Pedestrian Flood Gate Hinge to Jamb,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Hinge,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0014,70mm Pedestrian Flood Gate Hinge to Leaf,SUB-AS,1,70mm Pedestrian Flood Gate Hinge to Leaf,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Hinge,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0015,70mm Pedestrian Flood Gate Lock Mechanism,SUB-AS,1,70mm Pedestrian Flood Gate Lock Mechanism,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Lock,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0016,70mm Pedestrian Flood Gate Internal Handle Assembly,SUB-AS,1,70mm Pedestrian Flood Gate Internal Handle Assembly,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0017,70mm Pedestrian Flood Gate External Handle Assembly,SUB-AS,1,70mm Pedestrian Flood Gate External Handle Assembly,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0018,70mm Pedestrian Flood Gate Housing Stop,SUB-AS,1,70mm Pedestrian Flood Gate Housing Stop,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0020,100mm Double Gate Locking Mechanism,SUB-AS,1,100mm Double Gate Locking Mechanism,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0021,100mm Double Gate Pivot Bracket (Locking Mechanism),SUB-AS,1,100mm Double Gate Pivot Bracket (Locking Mechanism),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0022,100mm Double Gate Pivot Block (Locking Mechanism),SUB-AS,1,100mm Double Gate Pivot Block (Locking Mechanism),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
