Stock item code,Stock item name,Product group,Tax code,Stock item description,Manufacturer's name,Manufacturer's part number,Commodity code,Net mass,Stock take days,Allow Sales order,Asset of stock - account number,Asset of stock - cost centre,Asset of stock - department,Revenue - account number,Revenue - cost centre,Revenue - department,Accrued receipts - account number,Accrued receipts - cost centre,Accrued receipts - department,Issues - account number,Issues - cost centre,Issues - department,Supplier,Supplier lead time,Supplier lead time unit,Supplier minimum quantity,Supplier usual order quantity,Supplier part number,Alternative item,Alternative item name,Memo,Barcode,AnalysisName\1,AnalysisValue\1,AnalysisName\2,AnalysisValue\2,AnalysisName\3,AnalysisValue\3,AnalysisName\4,AnalysisValue\4,AnalysisName\5,AnalysisValue\5,AnalysisName\6,AnalysisValue\6,AnalysisName\7,AnalysisValue\7,AnalysisName\8,AnalysisValue\8,AnalysisName\9,AnalysisValue\9,AnalysisName\10,AnalysisValue\10,AnalysisName\11,AnalysisValue\11,AnalysisName\12,AnalysisValue\12,AnalysisName\13,AnalysisValue\13,AnalysisName\14,AnalysisValue\14,AnalysisName\15,AnalysisValue\15,AnalysisName\16,AnalysisValue\16,AnalysisName\17,AnalysisValue\17,AnalysisName\18,AnalysisValue\18,AnalysisName\19,AnalysisValue\19,AnalysisName\20,AnalysisValue\20
PP-FIX-M16-0030,M16 Flanged Hex Nut - A2,RM-PP,1,M16 Flanged Hex Nut - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M16-0032, M16x50 Button Head Bolt - BZP,RM-PP,1, M16x50 Button Head Bolt - BZP,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M16-0034, M16x25 Hex Head Bolt - A2,RM-PP,1, M16x25 Hex Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M18-0001,M18x30 Hex Head Bolt - A2,RM-PP,1,M18x30 Hex Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0001,M20x50 Hex Head Bolt - BZP,RM-PP,1,M20x50 Hex Head Bolt - BZP,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0002,M20x50 Hex Head Bolt - A2,RM-PP,1,M20x50 Hex Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0003,M20 Washer - A2,RM-PP,1,M20 Washer - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0004,M20 Washer - BZP,RM-PP,1,M20 Washer - BZP,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0005,M20 Hex Nut - A2,RM-PP,1,M20 Hex Nut - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0006,M20 Hex Nut - BZP,RM-PP,1,M20 Hex Nut - BZP,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0007,M20 Threaded Bar - A2,RM-PP,1,M20 Threaded Bar - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0008,M20 Threaded Bar - BZP,RM-PP,1,M20 Threaded Bar - BZP,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0009,M20x60 Hex Head Bolt - A2,RM-PP,1,M20x60 Hex Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0010,M20x215 Throughbolt - BZP,RM-PP,1,M20x215 Throughbolt - BZP,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0011,M20 Hex Nut - A4,RM-PP,1,M20 Hex Nut - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0012,M20 Washer - A4,RM-PP,1,M20 Washer - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0014,M20x50 Hex Head Bolt - A4,RM-PP,1,M20x50 Hex Head Bolt - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0015,M20x37mm x 3mm Flat Washers - TPR Rubber,RM-PP,1,M20x37mm x 3mm Flat Washers - TPR Rubber,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0019, M20x35 Hex Head Bolt - A4,RM-PP,1, M20x35 Hex Head Bolt - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0021, M20 Threaded Bar - A4,RM-PP,1, M20 Threaded Bar - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0024,M20x100 Hex Socket Cap Head Bolt - A4,RM-PP,1,M20x100 Hex Socket Cap Head Bolt - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0025,M20x90 Hex Head Bolt - A4,RM-PP,1,M20x90 Hex Head Bolt - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0026,M20x60 Hex Head Bolt - A4,RM-PP,1,M20x60 Hex Head Bolt - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0027,M20 Half Nut - A4,RM-PP,1,M20 Half Nut - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M20-0029,M20 Washer - A2(ISO7093-1),RM-PP,1,M20 Washer - A2(ISO7093-1),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M24-0001,M24x50mm Hex Socket Cap Head Bolt - A2,RM-PP,1,M24x50mm Hex Socket Cap Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M24-0002,M24x80 Hex Socket Cap Head Bolt - A2,RM-PP,1,M24x80 Hex Socket Cap Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M24-0004, M24x20 Grub Screw - A2,RM-PP,1, M24x20 Grub Screw - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M24-0005,M24 Threaded Bar - BZP(8.8),RM-PP,1,M24 Threaded Bar - BZP(8.8),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M24-0006,M24 Hex Nut - BZP,RM-PP,1,M24 Hex Nut - BZP,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M24-0007,M24 Washer - A2,RM-PP,1,M24 Washer - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M24-0008,M24 Washer - HDG,RM-PP,1,M24 Washer - HDG,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M24-0009,M24x100 Hex Head Bolt - A2,RM-PP,1,M24x100 Hex Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M30-0001,M30 Nyloc Nut - A2,RM-PP,1,M30 Nyloc Nut - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M30-0002,M30 Washer - A2,RM-PP,1,M30 Washer - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M4-0001,M4x16 Button Head Bolts - A2,RM-PP,1,M4x16 Button Head Bolts - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M4-0002,M4x20 CSK Bolt - A2,RM-PP,1,M4x20 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M4-0003,M4 Washers - A2,RM-PP,1,M4 Washers - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M4-0004, M4x16 CSK Bolt - A2,RM-PP,1, M4x16 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M4-0005,M4 x 8 CSK Bolt - A2,RM-PP,1,M4 x 8 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M4-0006, M4x10 Button Head Bolt - A2,RM-PP,1, M4x10 Button Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0001,M5x16 Hex Socket Cap Head Bolt - A2,RM-PP,1,M5x16 Hex Socket Cap Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0002,M5 Washer - A2,RM-PP,1,M5 Washer - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0003, M5x8 CSK Bolt - A2,RM-PP,1, M5x8 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0004, M5x20 Button Head Bolt - A2,RM-PP,1, M5x20 Button Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0005, M5x16 CSK Bolt - A2,RM-PP,1, M5x16 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0006,M5x10 CSK Bolt - A2,RM-PP,1,M5x10 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0007, M5x20 Hex Socket Cap Head Bolt - A2,RM-PP,1, M5x20 Hex Socket Cap Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0008,M5x12 5 Torx Button Head Bolt - A4,RM-PP,1,M5x12 5 Torx Button Head Bolt - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0009,M5x50 CSK Bolt - A2,RM-PP,1,M5x50 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0010,M5x6 Torx Button Head Bolt - A2,RM-PP,1,M5x6 Torx Button Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0011,M5 x 16 Hex Socket Cap Head Bolt -A4,RM-PP,1,M5 x 16 Hex Socket Cap Head Bolt -A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0012,M5x70 CSK Bolt - A2,RM-PP,1,M5x70 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0013, M5x20 CSK Bolt - A2,RM-PP,1, M5x20 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0015, M5x10 Torx Button Head Bolt - A2,RM-PP,1, M5x10 Torx Button Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0016, M5x10 Torx CSK Bolt - A4,RM-PP,1, M5x10 Torx CSK Bolt - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0017, M5x10 Torx Button Head Bolt - A4,RM-PP,1, M5x10 Torx Button Head Bolt - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M5-0018,M5 Washers - A4,RM-PP,1,M5 Washers - A4,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0001,M6x16 Button Head Bolts - A2,RM-PP,1,M6x16 Button Head Bolts - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0002,M6x30 Button Head Bolt - A2,RM-PP,1,M6x30 Button Head Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0003,M6x20 CSK Bolt - A2,RM-PP,1,M6x20 CSK Bolt - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0004,M6 Washer - A2,RM-PP,1,M6 Washer - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0005,M6 Penny Washer - A2,RM-PP,1,M6 Penny Washer - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0006,M6 Grease Nipple - A2,RM-PP,1,M6 Grease Nipple - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0007, M6 Hex Nut - A2,RM-PP,1, M6 Hex Nut - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0008,M6 Rivet Nut - A2,RM-PP,1,M6 Rivet Nut - A2,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0009,M6x20 CSK Bolts - BZP,RM-PP,1,M6x20 CSK Bolts - BZP,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
PP-FIX-M6-0010,M6 Rivet Nut - BZP,RM-PP,1,M6 Rivet Nut - BZP,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
